"id","date_time","center_name","phone","address_1","address_2","region","city","capacity","on_map","okrug","big","oms","email","devices","shifts"
"414","2017-11-26 22:34:29","ООО «Объединенная медицинская компания»","+7(3494)944265","ул. Ленина, 259","","Нижегородская область","Выкса","(55.3220616, 42.1401171):8","0","cfo","","","","",""
"415","0000-00-00 00:00:00","МУЗ 'Саткинская ЦРБ' (отделение диализа)","+7(34922)30037","ул. Куйбышева, д. 15","д. 15","Челябинская область","Сатка","(55.0499655, 58.9712303):8","4","urfo","","","","",""
"416","0000-00-00 00:00:00","ГБУЗ ЯНАО Новоуренгойская центральная городская больница (отделение диализа и эфферентных методов)","","ул. Геологоразведчиков, 7","д. 7","Ямало-Ненецкий автономный округ","Новый Уренгой","(66.08078967465617, 76.69392561904908):16","12","urfo","","","","",""
"417","0000-00-00 00:00:00","Центр Амбулаторного диализа (Филиал АО Медторгсервис в г. Салехард)","+7(4722)504952","ул. Мира, д. 39","д. 39","Ямало-Ненецкий автономный округ","Салехард","(66.531457, 66.64012030000004):8","50","urfo","Крупные амбулаторные центры – от 50 мест","","","",""
"418","NULL","ГБ№ 2 (отделение гемодиализа)","0","ул. Губкина, д. 46","д. 46","Белгородская область","Белгород","ГБ№ 2 (отделение гемодиализа)","35","cfo","","","","",""
"419","0000-00-00 00:00:00","Белгородская областная клиническая больница №1 святителя Иосифа (отделение гравитационной хирургии крови и гемодиализа)","+7(4832)415842","ул.Некрасова, д. 8/9","д. 8/9","Белгородская область","Белгород","(50.6186667, 36.58273269999995):8","17","cfo","","","","",""
"420","0000-00-00 00:00:00","Городская больница №2 (отделение гемодиализа)","73479430062","ул.Ублинские горы, д. 1а","д. 1а","Белгородская область","Старый Оскол","(51.2886428, 37.90540239999996):8","0","cfo","","","","",""
"421","0000-00-00 00:00:00","Брянская ОБ №1 (отделение амбулаторного диализа №1)","+7(483)5124481","ул.Станке Димитрова, д. 86","д. 86","Брянская область","Брянск","(53.2303934, 34.32045629999993):8","0","cfo","","","","",""
"422","2017-11-27 00:10:30","ООО «Лаборатория гемодиализа» 452687","+7(4922)261738","ул. Пролетарская, 28","","Башкортостан","Ишимбай","(53.4536708, 56.032462200000055):8","0","pfo","","","","",""
"423","0000-00-00 00:00:00","ГБУЗ Брянская областная больница №1 (отделение амбулаторного диализа №2)","+7(4922)779121","ул.Октябрьская, д. 54","д. 54","Брянская область","Унеча","(52.8512506, 32.668003699999986):8","20","cfo","","","","",""
"424","0000-00-00 00:00:00","МУЗ 'Городская больница №6' (Центр амбулаторного диализа)","+7(49234)61736","ул.мкр Юрьевиц, Институтский городок, д. 18","д. 18","Владимирская область","Владимир","(56.10889299999999, 40.28416900000002):8","20","cfo","","","","",""
"425","0000-00-00 00:00:00","(Центр амбулаторного диализа)","+7(492)4431075","ул. Михалькова, д. 8а","д. 8а","Владимирская область","Владимир","(56.110094, 40.284126000000015):8","15","cfo","","","","",""
"426","0000-00-00 00:00:00","ГБУЗ ВО Муромская городская больница № 1 (отделение гемодиализа)","+7(49241)26953, 24796","ул.Ленинградская, д. 32/5","д. 32/5","Владимирская область","Муром","(55.5281326, 41.983716500000014):8","0","cfo","","","","",""
"427","0000-00-00 00:00:00","ЦРБ (отделение диализа)","73476256164","ул.Восстания 1905 год, д. 11","д. 11","Владимирская область","Александров","(56.4020696, 38.7144227):8","0","cfo","","","","",""
"428","0000-00-00 00:00:00","ГБУЗ ВО 'Гусь-Хрустального ЦГБ' (отделение амбулаторного гемодиализа)","+7(4732)666012, (4732)579663","ул.Октябрьская, д. 39","д. 39","Владимирская область","Гусь-Хрустальный","(55.61760109999999, 40.67801099999997):8","0","cfo","","","","",""
"429","2017-11-26 23:51:10","ООО «Экома» (Нефролайн) ","+7(473)2961754","ул. Худайбердина","","Башкортостан","с. Верхнеяркеево","(55.4532264, 54.3198261):8","0","pfo","","","","",""
"430","0000-00-00 00:00:00","ГУЗ 'Воронежская ОКБ №1' (отделение урологическое по пересадке почки (межтерриториальный центр трансплантации))","+7(473)2539304","ул.Московский, д. 151/1","д. 151/1","Воронежская область","Воронеж","(51.7414031, 39.17838119999999):8","0","cfo","","","","",""
"431","0000-00-00 00:00:00","МУЗ ГКБСМП №10 (отделение гемодиализа)","+7(473)2331081, 2331082","ул.Минская, д. 43","д. 43","Воронежская область","Воронеж","(51.68705629999999, 39.28496640000003):8","0","cfo","","","","",""
"432","0000-00-00 00:00:00","Областная детская клиническая больница №1 (отделение гемодиализа)","73478922023","ул.Бурденко, д. 1","д. 1","Воронежская область","Воронеж","(51.69398, 39.21221300000002):8","0","cfo","","","","",""
"433","0000-00-00 00:00:00","Нефрологический центр Воронежского филиала Медико-образовательной организации «Нефрологический Экспертный Совет» в г. Воронеже на базе БУЗ «ВОКБ №1» (отделение гемодиализа)","+7(47354)25385,+7(980)5308223","Московский проспект, д. 151","д. 151","Воронежская область","Воронеж","(51.7414031, 39.17838119999999):8","0","cfo","","","","",""
"434","2017-11-27 00:23:24","ООО «Лаборатория гемодиализа» ","73476450140","ул. Ленина, 52 ","","Башкортостан","Кугарчинский район,  с. Мраково","(52.717222, 56.634132499999964):8","0","pfo","","","","",""
"435","0000-00-00 00:00:00","Нефрологический центр Воронежского филиала Нефросовета в г. Борисоглебске (отделение диализа)","+7(47391)40359","у.Свободы, д. 206","д. 206","Воронежская область","Борисоглебск","(51.3662207, 42.07474669999999):8","110","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"436","2017-11-27 00:21:20","""ООО «Лаборатория гемодиализа» ","+7(473)9666027","ул. Октябрьская, 78","","Башкортостан","Мелеуз","(52.9713369, 55.93169480000006):8","0","pfo","","","","",""
"437","0000-00-00 00:00:00","МУЗ 'Лискинская ЦРБ' (отделение гравитационной хирургии крови)","73478052144","ул.Тельмана, д. 35","д. 35","Воронежская область","Лиски","(50.9832013, 39.49123380000003):8","10","cfo","","","","",""
"438","0000-00-00 00:00:00","Воронежский филиал Медико-образовательной организации «Нефрологический Экспертный Совет» в г. Россоши (отделение нефрологии и гемодиализа)","+7(4932)358606, 358612","пл. Пески, д. 1","д. 1","Воронежская область","Россошь","(50.1976546, 39.5185434):8","20","cfo","","","","",""
"439","2017-11-27 00:18:36","ООО «Лаборатория гемодиализа» ","+7(4842)725788, 725865","с. Кушнаренково, ул. Горная, 2","","Башкортостан","Кушнаренковский район","(55.1146119, 55.341251599999964):8","0","pfo","","","","",""
"440","0000-00-00 00:00:00","ОБУЗ 'Ивановская областная клиническая больница' (Центр амбулаторного диализа)","+7(4942)470316, 440804","ул.Любимова, д. 1","д. 1","Ивановская область","Иваново","(56.9556917, 41.02766769999994):8","0","cfo","","","","",""
"441","0000-00-00 00:00:00","ГБУЗ КО 'Калужская ОБ' (отделение нефрологии и диализа)","+7(4712)353566, 352536","ул.Вишневского, д. 1","д. 1","Калужская область","Калуга","(54.5374363, 36.17761339999993):8","40","cfo","","","","",""
"442","0000-00-00 00:00:00","Нефрологический центр Нефросовета в г. Костроме","73476523095","ул. просп. Текстильщиков, д. 51/21, оф. 12","д. 51/21, оф. 12","Костромская область","Кострома","(57.775886, 40.913261000000034):8","230","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"443","0000-00-00 00:00:00","БМУ Курская областная клиническая больница (отделение диализа)","+7(4712)732003","ул.Сумская, д. 45а","д. 45а","Курская область","Курск","(51.7125333, 36.138664800000015):8","30","cfo","","","","",""
"444","2017-11-27 00:13:59","ООО «Лаборатория гемодиализа»","+7(47148)24989, 24614","ул. Чехова, 9 ","","Башкортостан","Кармаскалинский район, с. Кармаскалы","(54.3651367, 56.190518999999995):8","0","pfo","","","","",""
"445","0000-00-00 00:00:00","Региональный диализный центр (Центр амбулаторного диализа)","+7(47131)25400","ул.Дружбы, д. 4","д. 4","Курская область","Курск","(51.668663, 36.14780900000005):8","100","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"446","0000-00-00 00:00:00","ОБУЗ 'Железногорская городская больница №1' КЗКО (отделение диализа)","+7(4742)317996, 314033","ул.Больничный, д. 6","д. 6","Курская область","Железногорск","(52.3240423, 35.360934799999995):8","0","cfo","","","","",""
"447","0000-00-00 00:00:00","ФГУЗ 'МСЧ №125' ФМБА России (Центр амбулаторного диализа)","+7(4742)314550","Коммунистический пр-т, д. 38","д. 38","Курская область","Курчатов","(51.6574184, 35.66209630000003):8","30","cfo","","","","",""
"448","0000-00-00 00:00:00","ГУЗ 'Липецкая ОКБ' (отделение эфферентной терапии и гемодиализа)","+7(4742)500265","ул.Московская, д. 6а","д. 6а","Липецкая область","Липецк","(52.6058818, 39.51694259999999):8","140","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"449","0000-00-00 00:00:00","ГУЗ 'Областная детская больница' (отделение диализа)","+73846631571;+73846631572","ул.Московская, д. 6а","д. 6а","Липецкая область","Липецк","(52.6058818, 39.51694259999999):8","0","cfo","","","","",""
"450","0000-00-00 00:00:00","ГУЗ Липецкая городская больница СМП № 1 (отделение диализа-центр эфферентной терапии)","+7(47467)60730, 41326, +79258002934","ул.Космонавтов, д. 39","д. 39","Липецкая область","Липецк","(52.61221080000001, 39.55424679999999):8","60","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"451","2017-11-27 00:58:43","ЧУ ""Медико-образовательная организация ""Нефрологический экспертный совет"" ","+7(47467)59900","ул. Подольская, 14, корпус 2","","Кемеровская область","Прокопьевск","(53.9006, 86.64032099999997):8","0","sfo","","","","",""
"452","0000-00-00 00:00:00","МУЗ 'Елецкая ГБ №1 им. Семашко' (отделение гемодиализа и гравитационной хирургии крови)","+7(905)6806505","ул.Коммунаров, д. 40","д. 40","Липецкая область","Елец","(52.626692, 38.48332000000005):8","48","cfo","","","","",""
"453","0000-00-00 00:00:00","ООО ЭВЕРЕСТ","+7(4862)432465","ул. Костенко, д. 7","д. 7","Липецкая область","Елец","(52.6082682, 38.49730610000006):8","45","cfo","","","","",""
"454","0000-00-00 00:00:00","ООО ЭВЕРЕСТ","+7(4862)453806","Чаплыгинский район, с. Колыбельское, ул. Революционная, д. 51","д. 51","Липецкая область","с. Колыбельское","(53.0999918, 39.93159519999995):10","0","cfo","","","","",""
"455","0000-00-00 00:00:00","БУЗ Орловской области Детская областная клиническая больница (отделение диализа и экстракорпоральной гемокоррекции)","+7(4862)443154","ул.Октябрьская, д. 4","д. 4","Орловская область","Орёл","(52.968272, 36.05373499999996):8","0","cfo","","","","",""
"456","0000-00-00 00:00:00","Орловская ОКБ (отделение диализа)","+7(48677)78323","ул.Бульвар Победы, д. 10","д. 10","Орловская область","Орёл","(52.97530339999999, 36.05777820000003):8","35","cfo","","","","",""
"457","0000-00-00 00:00:00","ООО ""Диалам"" (центр амбулаторного гемодиализа)","+7(4912)414719","ул.Ломоносова, д. 6, лит. И","д. 6, лит. И","Орловская область","Орёл","(52.9843223, 36.06308369999999):8","120","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"458","0000-00-00 00:00:00","Нефролайн","+7(49131)50511, 24542","ул. Октябрьская, д. 52-б","д. 52-б","Орловская область","Ливны","(52.4140963, 37.58513760000005):8","48","cfo","","","","",""
"459","0000-00-00 00:00:00","ГБУ РО 'ГКБ №11' (отделение гемодиализа)","+7(49132)21421","ул.Новоселов, д. 26/17","д. 26/17","Рязанская область","Рязань","(54.607518, 39.80135300000006):8","16","cfo","","","","",""
"460","0000-00-00 00:00:00","ГБУ РО ' Касимовская ЦРБ' (Кабинет диализа)","+7(49156)51363, +79209608610","ул.Загородная, д. 13","д. 13","Рязанская область","Касимов","(54.9446699, 41.374106900000015):8","25","cfo","","","","",""
"461","0000-00-00 00:00:00","ГБУ РО 'Ряжская ЦРБ ' (Кабинет диализа)","73833796354","ул.Высотная, д. 20","д. 20","Рязанская область","Ряжск","(53.7179153, 40.083713200000034):8","12","cfo","","","","",""
"462","0000-00-00 00:00:00","ГБУ РО 'Скопинская ЦРБ' (Кабинет диализа)","+7(4812)270152","Автозаводской микрорайон, д. 5","д. 5","Рязанская область","Скопин","(53.8039149, 39.551986899999974):8","40","cfo","","","","",""
"463","2017-11-27 00:52:02","""ЧУ """"Медико-образовательная организация """"Нефрологический экспертный совет""","+7(4752)581050","пр. Бардина, д. 30","","Кемеровская область","Новокузнецк","(53.7540541, 87.12996679999992):8","0","sfo","","","","",""
"464","0000-00-00 00:00:00","ОГБУЗ 'Клиническая больница №1' г.Смоленска (отделение гемодиализа)","+7(4752)722712","ул. Фрунзе, д. 40","д. 40","Смоленская область","Смоленск","(54.8071351, 32.04325040000003):8","140","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"465","0000-00-00 00:00:00","ГБУЗ Тамбовская областная детская КБ (отделение анестезиологии- реанимации)","+7(4822)775354, 775355, 775356, +79109339503","ул. Рылеева,д. 80","д. 80","Тамбовская область","Тамбов","(52.76178950000001, 41.421450100000015):8","30","cfo","","","","",""
"466","0000-00-00 00:00:00","ГУЗ 'Тамбовская ОКБ' (отделение реанимации и гемодиализа)","+7(482)2344243","ул.Московская, д. 29","д. 29","Тамбовская область","Тамбов","(52.732328, 41.465306000000055):8","70","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"467","0000-00-00 00:00:00","ГУЗ 'Областная клиническая больница' (отделение гемодиализа)","73845246666","ул.Петербургское ш., д. 105","д. 105","Тверская область","Тверь","(56.875845, 35.82523709999998):8","160","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"468","0000-00-00 00:00:00","ГУЗ Тверская детская областная клиническая больница (отделение урологии с ГД-койками)","+7(48255)51758, 59359, 55010, 57929","ул.Степана Разина, д. 23","д. 23","Тверская область","Тверь","(56.85949799999999, 35.92433200000005):8","30","cfo","","","","",""
"469","2017-11-27 00:48:37","ЧУ ""Медико-образовательная организация ""Нефрологический экспертный совет"" ","+7(8487)221929","ул. Киевская, 19/1","","Кемеровская область","Белово, пгт. Новый городок","(54.3111639, 86.29127990000006):8","0","sfo","","","","",""
"470","0000-00-00 00:00:00","ФБУЗ 'ЦМСЧ № 141' ФМБА России (отделение гемодиализа)","+7(4872)404745","ул.Энтузиастов, д. 13","д. 13","Тверская область","Удомля","(57.864973, 34.99940400000003):8","0","cfo","","","","",""
"471","0000-00-00 00:00:00","МУЗ Тульская ГКБ№10 (отделение диализа)","73842441222","ул.п. Мясново,18 проезд, д. 104","д. 104","Тульская область","Тула","(54.199102, 37.53339410000001):8","65","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"472","0000-00-00 00:00:00","ООО ""Клиника современной медицины HD","+7(487)6255938","ул.Новомедведенский пр-т, д. 2, литер а","д. 2, литер а","Тульская область","Тула","(54.21269299999999, 37.68617700000004):8","45","cfo","","","","",""
"473","2017-11-27 00:43:09","ЧУ ""Медико-образовательная организация ""Нефрологический экспертный совет""","+7(48741)63114","пр. Октябрьский, 22","","Кемеровская область","Кемерово","(55.3494518, 86.11513459999992):8","0","sfo","","","","",""
"474","0000-00-00 00:00:00","МУЗ 'Новомосковская ГКБ' (отделение диализа)","+7(48751)53867","ул.Калинина, д. 39","д. 39","Тульская область","Новомосковск","(54.0193694, 38.30335600000001):8","15","cfo","","","","",""
"475","0000-00-00 00:00:00","МУЗ 'Ефремовская РБ' (Центр амбулаторного диализа)","+7(4852)244948","ул.Словацкого Восстания, д. 18","д. 18","Тульская область","Ефремов","(53.1477036, 38.114383299999986):8","0","cfo","","","","",""
"476","0000-00-00 00:00:00","МУЗ 'Щекинская ГБ' (отделение диализа)","73479833556","ул.Пионерская, д. 36","д. 36","Тульская область","Щёкино","(53.9984675, 37.51266650000002):8","20","cfo","","","","",""
"477","0000-00-00 00:00:00","ГУЗ Ярославская областная клиническая больница (отделение гемодиализа)","+7(4852)759576, 759578","ул.Яковлевская, д. 7","д. 7","Ярославская область","Ярославль","(57.656772, 39.968879000000015):8","10","cfo","","","","",""
"478","2017-11-27 00:27:27","""ООО «Лаборатория гемодиализа» ","+7(4855)551138","ул. Октябрьская, 36","","Башкортостан","Дуванский район, с. Месягутово","(55.5275835, 58.246496200000024):8","0","pfo","","","","",""
"479","0000-00-00 00:00:00","ООО 'Ярославский диализный центр'","+7(8772)520120","ул.Яковлевская, д. 7","д. 7","Ярославская область","Ярославль","(57.656772, 39.968879000000015):8","35","cfo","","","","",""
"480","0000-00-00 00:00:00","ГУЗ ЯО Городская больница №5 г. Рыбинска (отделение гемодиализа)","+7(8512)2502380,+79608587941","ул.Кулибина, д. 18","д. 18","Ярославская область","Рыбинск","(58.05246899999999, 38.79439000000002):8","25","cfo","","","","",""
"481","0000-00-00 00:00:00","ООО 'Диализный центр Адыгеи'","+7(8512)289062","ул.Госпитальная, д. 120","д. 120","Адыгея","Майкоп","(44.6010111, 40.115264199999956):8","20","ufo","","","","",""
"482","0000-00-00 00:00:00","ООО ""Центр диализа Астрахань"" (Центр диализа)","+7(8512)481681","ул. Кубанская, д. 1","д. 1","Астраханская область","Астрахань","(46.33238, 48.039473000000044):8","300","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"483","0000-00-00 00:00:00","Александро-Марьинская областная клиническая больница № 1 (клиника уронефрологии)","+7(8442)676037, 671312","ул.Татищева, д. 2","д. 2","Астраханская область","Астрахань","(46.362618, 48.050253999999995):8","0","ufo","","","","",""
"484","0000-00-00 00:00:00","OOO 'Центр диализа в ЗАТО ЗНАМЕНСК' (Отделение №1)","+7(844)3274477, 3396031","ул. Мира 2а","д. 2а","Астраханская область","Знаменск","(48.588212, 45.72207370000001):8","60","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"485","0000-00-00 00:00:00","ГУЗ 'КБСМП №15' (отделение диализа)","+7(84457)47911","ул.Андижанская, д. 1а","д. 1а","Волгоградская область","Волгоград","(48.51047399999999, 44.55406700000003):8","15","ufo","","","","",""
"486","0000-00-00 00:00:00","ГУЗ 'Волгоградский областной уронефрологический центр' (отделение диализа)","+7(84722)37856","ул.м генерала Карбышева, д. 86","д. 86","Волгоградская область","Волжский","(48.7764745, 44.77010740000003):8","20","ufo","","","","",""
"487","0000-00-00 00:00:00","МУЗ 'Городская больница №1' (отделение диализа)","78342322635","ул.Калинина, д. 115","д. 115","Волгоградская область","Камышин","(50.07140099999999, 45.39895709999996):8","15","ufo","","","","",""
"488","0000-00-00 00:00:00","БУ РК 'Республиканская больница им. П.П. Жемчуева' (отделение диализа)","+7(861)2774314, 2153524","ул.А.С.Пушкина, д. 52","д. 52","Калмыкия","Элиста","(46.316362, 44.26626999999996):8","3","ufo","","","","",""
"489","2017-11-27 01:37:13","Детский диализный центр ГУЗ Детская республиканская клиническая больница №2 ","+7(861)2170245, +79183111152","ул. Розы Люксембург, 15","","Мордовия","Саранск","(54.168733, 45.116218):8","0","pfo","","","","",""
"490","0000-00-00 00:00:00","ООО ""Фрезениус Медикал Кеа Кубань"" (диализный центр)","+7(8622)614245","ул. Черкасская, д . 167","д. 167","Краснодарский край","Краснодар","(45.0660526, 39.03933200000006):8","150","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"491","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа № 1,2 (ПД-отделение))","+7(8918)0068256, +79885086042","ул.Шоссе Нефтяников, д. 28","д. 28","Краснодарский край","Краснодар","(45.067659, 38.98308799999995):8","360","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"492","0000-00-00 00:00:00","ООО ""Фрезениус Медикал Кеа Кубань"" (отделение диализа г. Сочи)","+7(8918)2710409","ул.Дагомысская, д. 42","д. 42","Краснодарский край","Сочи","(43.5961729, 39.74074070000006):8","70","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"493","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа № 7)","+7(86137)20233","Адлерский район, ул Ромашек, д. 6","д. 6","Краснодарский край","Сочи","(43.4342050648691, 39.91924601541359):18","50","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"494","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа)","73012297567","ул.Транспортная, д. 5","д. 5","Краснодарский край","Сочи","(43.5685516, 39.75344229999996):8","15","ufo","","","","",""
"495","0000-00-00 00:00:00","ООО ""Фрезениус Медикал Кеа Кубань"" (отделение диализа г. Армавир)","+7(8617)611636","ул.Энгельса, д. 2/1","д. 2/1","Краснодарский край","Армавир","(45.005101, 41.10862099999997):8","40","ufo","","","","",""
"496","2017-11-27 01:34:42","ООО «Здоровье» Центр амбулаторного диализа Vita  ","+7(8617)760064,+7(8617)760065, +7(8617)760063, +79183704318(ВладимирПетрович), +79184831420(ОльгаИвановна)","ул. Проезжая, 7А","","Бурятия","Селенгинский район, г. Гусиноозерск","(51.2935618, 106.51537510000003):8","0","sfo","","","","",""
"497","0000-00-00 00:00:00","ООО ""Фрезениус Медикал Кеа Кубань"" (Отделение диализа г. Новороссийск)","+7(86133)54127, (86133)56350, +79180554397","ул.Революции 1905 года, д. 30","д. 30","Краснодарский край","Новороссийск","(44.7093657, 37.77106709999998):8","25","ufo","","","","",""
"498","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа № 9)","789184698300","ул.Красина, д. 15","д. 15","Краснодарский край","Новороссийск","(44.7080254, 37.77037470000005):8","38","ufo","","","","",""
"499","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа № 6)","+78(86141)33141, +7(918)3994181","ул.Ивана Голубца, д. 35/30 помещения 7,8","д. 35/30 помещения 7,8","Краснодарский край","Анапа","(44.8905432, 37.30312449999997):17","160","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"500","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа № 12)","78342761857","ул.Интернациональная, д. 161а","д. 161а","Краснодарский край","Белореченск","(44.760601, 39.86784399999999):8","40","ufo","","","","",""
"501","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа № 8)","+7(861)3232053","ул.Маячная, д. 1","д. 1","Краснодарский край","Геленджик","(44.5772736, 38.075243):8","54","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"502","2017-11-27 01:33:05","Отделение гемодиализа ГБУЗ «Мордовская республиканская клиническая больница»","+7(886169)32304,+79184713411","ул. Победы, 14/5","","Мордовия","Саранск","(54.209207, 45.12341199999992):8","0","pfo","","","","",""
"503","0000-00-00 00:00:00","ООО ""Фрезениус Медикал Кеа Кубань"" (отделение диализа г. Ейск)","+7(861)4632933, +79182392399","ул.Энгельса, д. 145","д. 145","Краснодарский край","Ейск","(46.7034052, 38.268308299999944):8","20","ufo","","","","",""
"504","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа № 14)","+7(86130)41695, +79183354904","ул.Красная, д. 96","д. 96","Краснодарский край","Лабинск","(44.6277449, 40.73095039999998):8","45","ufo","","","","",""
"505","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа №5)","+7(86196)45572","ул.Победы, д. 276","д. 276","Краснодарский край","Славянск-на-Кубани","(45.2642219, 38.12099999999998):8","15","ufo","","","","",""
"506","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа № 11)","+7(86167)57744","ул.Братская, д. 131б","д. 131б","Краснодарский край","Тимашёвск","(45.61151690000001, 38.93429420000007):8","30","ufo","","","","",""
"507","0000-00-00 00:00:00","ООО ""Фрезениус Медикал Кеа Кубань"" (диализный центр ст. Фастовецкая)","73012297567","Фастовецкая ст. Тихорецкого р-на","","Краснодарский край","Тихорецк","(45.9120034, 40.15905150000003):8","10","ufo","","","","",""
"508","0000-00-00 00:00:00","Национальный медико-хирургический центр им.Пирогова (отделение гемодиализа)","+7(861)6768172","ул.Калараша, д. 14","д. 14","Краснодарский край","Туапсе","(44.122323, 39.07496000000003):8","30","ufo","","","","",""
"509","2017-11-27 01:22:57","ООО «Здоровье» Центр амбулаторного диализа Vita  ","+7(861)6055581, +7(918)4841246","ул. Проезжая, 7А","","Бурятия","Селенгинский район, г, Гусиноозерск","(51.2935618, 106.51537510000003):8","0","sfo","","","","",""
"510","0000-00-00 00:00:00","ООО ""Фрезениус Медикал Кеа Кубань"" (отделение диализа г. Туапсе)","+7(862)4480102","Туапсинский район, Торговый центр, литер А","","Краснодарский край","Туапсе","(44.10077, 39.09186829999999):8","15","ufo","","","","",""
"511","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС' (отделение диализа №4)","+7(495)7762538","ул.Пионерская, д. 92а","д. 92а","Краснодарский край","Гулькевичи","(45.3634324, 40.699864599999955):8","30","ufo","","","","",""
"512","0000-00-00 00:00:00","Фрезениус Медикал Кеа Кубань Сочи","+7(918)0331011","ул. Горького, д. 48","д. 48","Краснодарский край","Сочи","(43.5889405, 39.727325500000006):8","33","ufo","","","","",""
"513","0000-00-00 00:00:00","Фрезениус Медикал Кеа Кубань Туапсе","+7(978)7012326","ул. Ленина д. 35","д. 35-37","Краснодарский край","туапсе","(44.100874, 39.07239100000004):13","22","ufo","","","","",""
"514","0000-00-00 00:00:00","Фрезениус Медикал Кеа Кубань Туапсе","+7(978)7456895","ул. Ленина д. 2","д. 2","Краснодарский край","ст. Фастовецкая","(45.9216255, 40.155845):8","23","ufo","","","","",""
"515","0000-00-00 00:00:00","ООО Медицинский центр 'НЕФРОС'","+7(863)2544977, 2540766","ул.Мирошника , д. 2а","д. 2а","Республика Крым","Керчь","(45.36295504996146, 36.4672328558197):17","30","ufo","","","","",""
"516","0000-00-00 00:00:00","Отделение диализа №1","+7(863)2970681","пр.Победы, д. 209к","д. 209к","Республика Крым","Симферопль","(44.9744226, 34.138351599999964):8","35","ufo","","","","",""
"517","0000-00-00 00:00:00","ГБУ РО 'Областная клиническая больница №2' (отделение хронического гемодиализа)","+79054071777;  +79186555739 ","ул.1-й Конной Армии, д. 33","д. 33","Ростовская область","Ростов-на-Дону","(47.2584674, 39.769465099999934):8","80","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"518","0000-00-00 00:00:00","ГУЗ 'Областная детская больница' (Центр эфферентных методов терапии)","+73012450622; +73012556253","ул.339 Стрелковой Дивизии, д. 14","д. 14","Ростовская область","Ростов-на-Дону","(47.22402, 39.62354000000005):8","0","ufo","","","","",""
"519","2017-11-27 01:10:47","""Отделение № 10 диализного центра «НЕФРОС»","+7(863)2543922","ул. Пушкина 259/А ","","Краснодарский край","ст. Павловская","(46.1367462, 39.786112600000024):8","0","ufo","","","","",""
"520","2017-11-27 01:17:18","ГБУЗ ГК БСМП им. В.В. Ангапова Отделение диализа ","+7(863)3020297","пр. Строителей, 1 ","","Бурятия","Улан-Удэ","(51.807693, 107.64941599999997):8","0","sfo","","","","",""
"521","0000-00-00 00:00:00","КБ №1 ФГБУЗ Южный Окружной Медицинский Центр Федерального медико-биологического агентства России (отделение диализа)","+7(863)2346838","ул.Пешкова, д. 34, к.2","д. 34, к.2","Ростовская область","Ростов-на-Дону","(47.247445, 39.744038000000046):8","0","ufo","","","","",""
"522","0000-00-00 00:00:00","ООО ""Диализный центр Ростов-Дон"" (отделение диализа №1)","73012297567","пр. 40-летия Победы, д. 210","д. 210","Ростовская область","Ростов-на-Дону","(47.236496, 39.814034900000024):8","40","ufo","","","","",""
"523","0000-00-00 00:00:00","ООО ""Диализный центр Ростов-Дон"" (отделение диализа №2)","+7(918)4383261","ул.Текучева, д. 22","д. 22","Ростовская область","Ростов-на-Дону","(47.2283318, 39.67469189999997):8","55","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"524","2017-11-27 01:21:19","ООО «Здоровье» Центр амбулаторного диализа Vita  ","74813143231"," ул. Советская, 2","","Бурятия","Улан-Удэ","(51.82983, 107.578622):8","0","sfo","","","","",""
